game_id,name,boardgamedesigner,boardgameartist,yearpublished,minplayers,maxplayers,minage,playingtime,minplaytime,maxplaytime,boardgamepublisher,boardgamecategory,boardgamefamily,boardgamemechanic,AbstractGameRank_min,AbstractGameRank_min_date,AbstractGameRank_max,AbstractGameRank_max_date,first_date_in_ref,BoardGameRank_min,BoardGameRank_min_date,BoardGameRank_max,BoardGameRank_max_date,ChildrensGameRank_min,ChildrensGameRank_min_date,ChildrensGameRank_max,ChildrensGameRank_max_date,CustomizableRank_min,CustomizableRank_min_date,CustomizableRank_max,CustomizableRank_max_date,FamilyGameRank_min,FamilyGameRank_min_date,FamilyGameRank_max,FamilyGameRank_max_date,PartyGameRank_min,PartyGameRank_min_date,PartyGameRank_max,PartyGameRank_max_date,StrategyGameRank_min,StrategyGameRank_min_date,StrategyGameRank_max,StrategyGameRank_max_date,ThematicRank_min,ThematicRank_min_date,ThematicRank_max,ThematicRank_max_date,WarGameRank_min,WarGameRank_min_date,WarGameRank_max,WarGameRank_max_date,bgg_url
67492,Battles of Westeros,['Robert A. Kouba'],"['Tomasz Jedruszek', 'Henning Ludvigsen']",2010,2,2,12,120,60,120,"['Fantasy Flight Games', 'Cross Circle Games', 'Edge Entertainment', 'Galakta', 'Heidelberger Spieleverlag', 'Stupor Mundi']","['Fantasy', 'Medieval', 'Miniatures', 'Novel-based', 'Wargame']","['Books: A Song of Ice and Fire', 'Components: Miniatures', 'Game: Battles of Westeros', 'Game: Commands & Colors', 'Players: Two Player Only Games']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Once-Per-Game Abilities', 'Variable Player Powers']",,,,,2018-10-06,615,2018-10-20,881,2021-05-22,,,,,,,,,,,,,,,,,,,,,134,2018-10-06,189,2021-04-17,132,2018-12-08,171,2021-03-06,https://boardgamegeek.com/boardgame/67492
283863,The Magnificent,"['Eilif Svensson', 'Kristian Amundsen Østby']",['Martin Mottet'],2019,1,4,14,90,60,90,"['Aporta Games', 'Arrakis Games', 'Ghenos Games', 'Hobby World', 'Jumping Turtle Games', 'Matagot', 'Pegasus Spiele', 'YOKA Games']","['Dice', 'Economic']","['Components: Polyominoes', 'Mechanism: Dice Drafting', 'Players: Games with Solitaire Rules', 'Theme: Circus']","['Card Drafting', 'Contracts', 'Dice Rolling', 'Drafting', 'End Game Bonuses', 'Grid Coverage', 'Movement Points', 'Set Collection', 'Solo / Solitaire Game', 'Square Grid', 'Tile Placement', 'Track Movement', 'Turn Order: Stat-Based', 'Variable Player Powers']",,,,,2019-11-09,879,2021-05-22,4026,2019-11-09,,,,,,,,,,,,,,,,,443,2021-05-22,983,2019-12-07,,,,,,,,,https://boardgamegeek.com/boardgame/283863
35052,Axis & Allies Anniversary Edition,"['Larry Harris, Jr.']","['Blake Beasley', 'Jim Butcher (II)', 'Leon Cortez', 'Todd Gamble', 'Allison Shinkle', 'Katie Wright']",2008,2,6,12,360,360,360,"['Avalon Hill Games, Inc.']","['Wargame', 'World War II']","['Components: Map (Global Scale)', 'Components: Miniatures', 'Country: Germany', 'Country: Japan', 'Country: Soviet Union', 'Country: United Kingdom', 'Country: USA', 'Game: Axis & Allies (Avalon Hill)']","['Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Team-Based Game']",,,,,2018-10-06,729,2018-12-29,880,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,91,2019-02-09,112,2021-04-10,https://boardgamegeek.com/boardgame/35052
40793,Dice Town,"['Bruno Cathala', 'Ludovic Maublanc']",['Pierô'],2009,2,5,10,45,45,45,"['Matagot', 'Asmodee', 'Asterion Press', 'Board Game Box', 'Giochix.it', 'Kaissa Chess & Games', 'REXhry', ""Surfin' Meeple China"", 'Swan Panasia Co., Ltd.']","['American West', 'Dice']",['Traditional Card Games: Poker'],"['Catch the Leader', 'Dice Rolling', 'Set Collection', 'Simultaneous Action Selection']",,,,,2018-10-06,726,2018-10-06,886,2021-05-01,,,,,,,,,172,2018-11-17,234,2021-02-13,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/40793
18100,China,['Michael Schacht'],['Michael Schacht'],2005,3,5,12,45,45,45,"['ABACUSSPIELE', 'Überplay']","['Ancient', 'Territory Building']","['Country: China', 'Series: Web of Power / China']","['Area Majority / Influence', 'Card Drafting', 'End Game Bonuses', 'Hand Management', 'Network and Route Building']",,,,,2018-10-06,654,2018-10-06,884,2021-05-08,,,,,,,,,,,,,,,,,391,2018-10-06,517,2021-05-22,,,,,,,,,https://boardgamegeek.com/boardgame/18100
164949,"Time of Crisis: The Roman Empire in Turmoil, 235-284 AD","['Wray Ferrell', 'Brad Johnson (I)']",['Rodger B. MacGowan'],2017,2,4,14,180,120,180,"['Ergo Ludo Editions', 'GMT Games']","['Ancient', 'Wargame']","['Ancient: Rome', 'Continents: Europe', 'History: Barbarian migrations and invasions', 'History: Roman Empire', 'Region: Middle East', 'Region: North Africa']","['Action Points', 'Area Movement', 'Campaign / Battle Card Driven', 'Card Drafting', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Hand Management']",,,,,2019-03-02,873,2020-07-25,974,2019-03-02,,,,,,,,,,,,,,,,,436,2020-06-27,475,2019-03-23,,,,,62,2020-06-06,72,2019-03-02,https://boardgamegeek.com/boardgame/164949
163154,Falling Sky: The Gallic Revolt Against Caesar,"['Volko Ruhnke', 'Andrew Ruhnke']","['Rodger B. MacGowan', 'Chechu Nieto']",2016,1,4,14,360,180,360,"['GMT Games', 'Fox in the Box']","['Ancient', 'Wargame']","['Ancient: Rome', 'Components: Multi-Use Cards', 'History: Roman–Gallic Wars', 'Players: Games with Solitaire Rules', 'Players: Wargames with Solitaire Rules', 'Series: COIN (GMT)']","['Area Majority / Influence', 'Area Movement', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Movement Points', 'Simulation', 'Solo / Solitaire Game', 'Variable Phase Order', 'Variable Player Powers']",,,,,2018-10-06,791,2018-11-09,885,2021-05-01,,,,,,,,,,,,,,,,,,,,,,,,,31,2020-05-02,46,2021-05-22,https://boardgamegeek.com/boardgame/163154
122522,Smash Up,['Paul Peterson'],"['Dave Allsop', 'Bruno Balixa', 'Conceptopolis', 'Francisco Rico Torres']",2012,2,4,12,45,45,45,"['Alderac Entertainment Group', 'Arclight', 'Bard Centrum Gier', 'Edge Entertainment', 'Galápagos Jogos', 'HaKubia', 'Hobby World', 'IELLO', 'Kaissa Chess & Games', 'MYBG Co., Ltd.', 'NeoTroy Games', 'Pegasus Spiele', 'REXhry', 'uplay.it edizioni']","['Card Game', 'Fantasy', 'Humor', 'Pirates', 'Science Fiction', 'Zombies']","['Animals: Dinosaurs', 'Creatures: Aliens / Extraterrestrials', 'Creatures: Zombies', 'Game: Smash Up', 'Theme: Ninjas', 'Theme: Robots']","['Area Majority / Influence', 'Deck Construction', 'Hand Management', 'Take That', 'Variable Player Powers', 'Variable Set-up']",,,,,2018-10-06,652,2018-10-06,889,2021-05-22,,,,,,,,,,,,,,,,,488,2018-10-06,648,2021-05-01,,,,,,,,,https://boardgamegeek.com/boardgame/122522
177524,ICECOOL,['Brian Gomez'],['Reinis Pētersons'],2016,2,4,6,30,30,30,"['AMIGO', 'Brain Games', 'Conclave Editora', 'Desyllas Games', 'Hobby Japan', 'IGAMES', 'Korea Boardgames Co., Ltd.', 'Lautapelit.fi', 'Lifestyle Boardgames Ltd', 'Ludicus', 'MINDOK', 'Oliphante', 'Rebel Sp. z o.o.', 'Reflexshop', 'SD Games', 'Swan Panasia Co., Ltd.']","['Action / Dexterity', 'Animals', ""Children's Game""]","['Animals: Penguins', 'Components: Game Box Used In Play', 'Continents: Antarctica', 'Mechanism: Finger Flicking Games', 'Players: One versus Many']","['Area Movement', 'Flicking', 'Take That']",,,,,2018-10-06,772,2018-10-13,889,2021-05-15,12,2018-10-06,16,2021-05-22,,,,,180,2018-10-06,242,2021-05-22,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/177524
229892,Container: 10th Anniversary Jumbo Edition!,"['Franz-Benno Delonge', 'Thomas Ewert', 'Kevin Nesbitt']","['Michael Christopher', 'Paola Tuazon', 'Andrew White']",2018,3,5,13,90,75,90,"['Mercury Games', 'CrowD Games']","['Economic', 'Industry / Manufacturing', 'Nautical', 'Transportation']",['Crowdfunding: Kickstarter'],"['Auction/Bidding', 'Closed Economy Auction', 'Commodity Speculation', 'Loans', 'Pick-up and Deliver', 'Set Collection']",,,,,2018-10-06,827,2020-09-19,1469,2018-10-06,,,,,,,,,,,,,,,,,388,2019-12-28,526,2018-12-15,,,,,,,,,https://boardgamegeek.com/boardgame/229892
197070,Massive Darkness,"['Raphaël Guiton', 'Jean-Baptiste Lullien', 'Nicolas Raoult']","['Édouard Guiton', 'Jason Hendricks']",2017,1,6,14,120,120,120,"['CMON Global Limited', 'Asmodee', 'CrowD Games', 'Edge Entertainment', 'Galápagos Jogos', 'Guillotine Games']","['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']","['Admin: Better Description Needed!', 'Category: Dungeon Crawler', 'Creatures: Monsters', 'Crowdfunding: Kickstarter', 'Game: Massive Darkness', 'Mechanism: Campaign Games', 'Players: Games with Solitaire Rules']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Variable Player Powers']",,,,,2018-10-06,639,2018-10-06,887,2021-05-22,,,,,,,,,,,,,,,,,,,,,135,2018-10-06,200,2021-02-13,,,,,https://boardgamegeek.com/boardgame/197070
35497,Fauna,['Friedemann Friese'],"['Peter Braun', 'Alexander Jung', 'Volker Maas']",2008,2,6,8,60,45,60,"['HUCH!', '999 Games', 'Competo / Marektoy', 'Devir', 'dV Giochi', 'Filosofia Éditions', 'FoxMind', 'Gém Klub Kft.', 'Hobby Japan', 'HomoLudicus', 'MINDOK', 'Rebel Sp. z o.o.', 'Vennerød Forlag AS', 'Zvezda']","['Animals', 'Educational', 'Trivia']","['Theme: Biology', 'Trivia: Animals']",['Betting and Bluffing'],,,,,2018-10-06,683,2018-10-20,892,2021-05-15,,,,,,,,,140,2018-10-06,215,2021-02-13,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/35497
551,Battle Cry,['Richard Borg'],"['Richard Borg', 'Scott Hill (I)']",1999,2,2,10,45,45,45,"['Avalon Hill Games, Inc.', 'Wizards of the Coast']","['American Civil War', 'Wargame']","['Components: Miniatures', 'Game: Commands & Colors', 'Players: Two Player Only Games']","['Command Cards', 'Dice Rolling', 'Hand Management', 'Modular Board']",,,,,2018-10-06,647,2018-10-06,891,2021-05-22,,,,,,,,,,,,,,,,,,,,,,,,,149,2018-10-06,165,2021-04-10,https://boardgamegeek.com/boardgame/551
135382,Shadowrun: Crossfire,"['Mike Elliott', 'Rob Heinsoo', 'Jim Lin', 'Gregory Marques', 'Sean McCarthy', 'Jay Schneider', 'Rob Watkins']",['Víctor Pérez Corbella'],2014,1,4,13,60,30,60,"['Catalyst Game Labs', 'Black Book Éditions', 'Editora New Order']","['Adventure', 'Card Game', 'Science Fiction']","['Mechanism: Campaign Games', 'Mechanism: Legacy', 'Players: Games with Solitaire Rules', 'Setting: Shadowrun', 'Theme: Cyberpunk', 'Versions & Editions: Board Game Versions of Role-Playing Games']","['Cooperative Game', 'Deck, Bag, and Pool Building', 'Legacy Game', 'Variable Player Powers']",,,,,2018-10-06,639,2018-10-20,892,2021-05-22,,,,,,,,,,,,,,,,,,,,,144,2018-10-06,198,2021-04-03,,,,,https://boardgamegeek.com/boardgame/135382
248065,Zombicide: Invader,"['Raphaël Guiton', 'Jean-Baptiste Lullien', 'Nicolas Raoult']",['Henning Ludvigsen'],2019,1,6,14,60,60,60,"['CMON Global Limited', 'Asmodee', 'Edge Entertainment', 'Galápagos Jogos', 'Guillotine Games', 'Portal Games']","['Miniatures', 'Science Fiction', 'Zombies']","['Category: Dungeon Crawler', 'Components: Miniatures', 'Creatures: Zombies', 'Crowdfunding: Kickstarter', 'Game: Zombicide', 'Players: Games with Solitaire Rules']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Variable Player Powers']",,,,,2019-09-07,892,2021-05-08,2398,2019-09-07,,,,,,,,,,,,,,,,,543,2021-05-08,794,2020-01-18,145,2021-05-08,252,2020-01-18,,,,,https://boardgamegeek.com/boardgame/248065
823,The Lord of the Rings,['Reiner Knizia'],"['Bluguy', 'John Howe']",2000,2,5,12,90,60,90,"['Fantasy Flight Games', '999 Games', 'Alga', 'Bard Centrum Gier', 'Devir', 'Edge Entertainment', 'Editrice Giochi', 'Fjölvaútgáfan', 'Hasbro', 'Hobby World', 'Kaissa Chess & Games', 'KOSMOS', 'Laser plus', 'Parker Brothers', 'Sophisticated Games', 'Stratelibri', 'Tactic', 'Tilsit', 'Wizards of the Coast']","['Adventure', 'Fantasy', 'Novel-based']","['Authors: J.R.R. Tolkien', 'Components: Miniatures', ""Game: Lord of the Rings (Reiner Knizia's co-op game)"", 'Series: Fantasy Flight Silver Line', 'Series: Literature (Kosmos)']","['Cooperative Game', 'Dice Rolling', 'Hand Management', 'Set Collection', 'Variable Player Powers']",,,,,2020-07-11,835,2020-07-11,894,2021-05-01,,,,,,,,,,,,,,,,,,,,,251,2020-09-19,261,2021-04-24,,,,,https://boardgamegeek.com/boardgame/823
227515,Riverboat,['Michael Kiesling'],['Klemens Franz'],2017,2,4,10,90,90,90,"['Lookout Games', 'Mayfair Games', 'SD Games']",['Farming'],"['Cities: New Orleans (Louisiana, USA)', 'Country: USA', 'States: Mississippi']","['Card Drafting', 'Set Collection', 'Tile Placement']",,,,,2018-10-06,621,2018-10-27,1145,2018-10-06,,,,,,,,,,,,,,,,,441,2020-12-26,497,2019-03-09,,,,,,,,,https://boardgamegeek.com/boardgame/227515
218509,Empires of the Void II,['Ryan Laukat'],"['Ryan Laukat', 'Michael Leavenworth']",2018,2,5,13,180,90,180,['Red Raven Games'],"['Civilization', 'Economic', 'Exploration', 'Science Fiction', 'Space Exploration']","['Components: Miniatures', 'Crowdfunding: Kickstarter', 'Game: Empires of the Void', 'Mechanism: 4X']","['Action Points', 'Area Majority / Influence', 'Dice Rolling', 'Follow', 'Hand Management', 'Modular Board', 'Pick-up and Deliver', 'Point to Point Movement', 'Variable Player Powers']",,,,,2018-10-06,649,2018-10-27,1159,2018-10-06,,,,,,,,,,,,,,,,,431,2020-12-12,580,2018-10-06,,,,,,,,,https://boardgamegeek.com/boardgame/218509
159473,Quartermaster General,['Ian Brody'],['Nicholas Avallone'],2014,2,6,12,90,90,90,"['Griggling Games, Inc.', 'Ares Games', 'ASYNCRON games', 'Ghenos Games', 'Hobby Japan', 'Hobby World', 'Last Level', 'MTS Games']","['Wargame', 'World War II']","['Components: Map (Global Scale)', 'Game: Quartermaster', 'Region: The World']","['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Hand Management', 'Team-Based Game']",,,,,2018-10-06,696,2018-10-13,897,2021-05-22,,,,,,,,,,,,,,,,,384,2018-10-06,502,2021-05-22,,,,,99,2018-11-09,112,2021-05-15,https://boardgamegeek.com/boardgame/159473
153065,Linko!,"['Michael Kiesling', 'Wolfgang Kramer']",['Oliver Freudenreich'],2014,2,5,10,20,20,20,"['Ravensburger', 'BoardM Factory', 'Maldito Games', ""OPEN'N PLAY""]",['Card Game'],['Card Games: Shedding / Stops'],"['Card Drafting', 'Hand Management', 'Set Collection']",,,,,2018-10-06,712,2018-10-06,902,2021-04-17,,,,,,,,,142,2018-11-17,220,2021-02-13,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/153065
23540,1889: History of Shikoku Railways,['Yasutaka Ikeda'],[],2004,2,6,14,210,210,210,"['Deep Thought Games, LLC', 'Wild Heaven']","['Economic', 'Trains', 'Transportation']","['Admin: Better Description Needed!', 'Country: Japan', 'Digital Implementations: 18xx.games', 'Islands: Shikoku (Japan)', 'Series: 18xx']","['Auction/Bidding', 'Market', 'Network and Route Building', 'Ownership', 'Stock Holding', 'Tile Placement', 'Victory Points as a Resource']",,,,,2018-10-06,665,2018-10-27,1181,2018-10-06,,,,,,,,,,,,,,,,,393,2021-02-06,524,2018-10-06,,,,,,,,,https://boardgamegeek.com/boardgame/23540
142326,Eight-Minute Empire: Legends,['Ryan Laukat'],['Ryan Laukat'],2013,2,4,13,32,16,32,"['Red Raven Games', 'dV Giochi', 'Hobby Japan', 'Hobby World', 'IELLO', 'MINDOK', 'NeoTroy Games', 'Schwerkraft-Verlag']","['Civilization', 'Exploration', 'Mythology', 'Territory Building']","['Crowdfunding: Kickstarter', 'Game: Eight-Minute Empire']","['Area Majority / Influence', 'Area Movement', 'Campaign / Battle Card Driven', 'Card Drafting', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Set Collection', 'Variable Player Powers']",,,,,2018-10-06,681,2018-10-06,901,2021-05-15,,,,,,,,,142,2018-10-06,226,2021-02-13,,,,,409,2018-10-06,539,2021-05-22,,,,,,,,,https://boardgamegeek.com/boardgame/142326
71671,Yggdrasil,"['Cédric Lefebvre', 'Fabrice Rabellino']",['Pierô'],2011,1,6,13,90,90,90,"['Ludonaute', 'Z-Man Games, Inc.']",['Mythology'],"['Mythology: Norse', 'Players: Games with Solitaire Rules', 'Theme: Vikings']","['Action Points', 'Cooperative Game', 'Dice Rolling', 'Set Collection', 'Variable Player Powers']",,,,,2018-10-06,689,2018-10-06,905,2021-05-01,,,,,,,,,,,,,,,,,414,2018-10-13,534,2021-05-22,165,2018-10-06,213,2021-04-24,,,,,https://boardgamegeek.com/boardgame/71671
244654,Wildlands,['Martin Wallace'],"['Alyn Spiller', 'Yann Tisseron']",2018,2,4,14,60,30,60,['Osprey Games'],"['Fantasy', 'Fighting', 'Miniatures']","['Admin: Better Description Needed!', 'Components: Miniatures', 'Game: Wildlands']","['Area Movement', 'Hand Management', 'Interrupts', 'Kill Steal', 'Secret Unit Deployment', 'Variable Player Powers']",,,,,2018-12-01,891,2020-08-29,1919,2018-12-01,,,,,,,,,,,,,,,,,482,2019-11-09,864,2018-12-01,,,,,,,,,https://boardgamegeek.com/boardgame/244654
91536,Quarriors!,"['Mike Elliott', 'Eric M. Lang']","['J. Lonnee', 'Chris Raimo']",2011,2,4,14,30,30,30,"['WizKids', 'Arclight', 'Galápagos Jogos', 'Intrafin Games', 'NECA', 'Stratelibri', 'Zvezda']","['Dice', 'Fantasy', 'Fighting']","['Components: Dice with Icons', 'Series: Quarriors Pool Building system']","['Card Drafting', 'Deck, Bag, and Pool Building', 'Dice Rolling']",,,,,2018-10-06,706,2018-10-13,905,2021-05-22,,,,,,,,,,,,,,,,,480,2018-10-06,611,2021-05-15,,,,,,,,,https://boardgamegeek.com/boardgame/91536
221,Ikusa,['Michael Gray'],['Steve Argyle'],1986,2,5,12,360,240,360,"['Milton Bradley', 'Avalon Hill Games, Inc.', 'Wizards of the Coast']","['Civil War', 'Medieval', 'Territory Building', 'Wargame']","['Components: Polyhedral (not D6) dice', 'Country: Japan', 'History: Sengoku Period', 'Series: Gamemaster (Milton Bradley)', 'Theme: Ninjas', 'Theme: Samurai']","['Area Majority / Influence', 'Area Movement', 'Auction/Bidding', 'Dice Rolling', 'Multiple-Lot Auction', 'Simultaneous Action Selection']",,,,,2018-10-06,702,2018-10-06,904,2021-05-08,,,,,,,,,,,,,,,,,,,,,194,2018-10-06,241,2021-04-24,211,2018-10-06,234,2021-04-17,https://boardgamegeek.com/boardgame/221
152162,Diamonds: Second Edition,['Mike Fitzgerald'],"['William Bricker', 'Daniel Solis']",2014,2,6,8,30,20,30,"['Stronghold Games', 'Broadway Toys LTD']",['Card Game'],['Series: Pocket Line (Stronghold)'],"['Hand Management', 'Trick-taking']",,,,,2020-12-26,874,2020-12-26,906,2021-05-01,,,,,,,,,218,2020-12-26,227,2021-02-13,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/152162
254386,Raccoon Tycoon,['Glenn Drover'],['Annie Stegg'],2018,2,5,8,90,60,90,"['Forbidden Games', 'Arrakis Games', 'Pendragon Game Studio']","['Animals', 'Economic']","['Animals: Raccoons', 'Crowdfunding: Kickstarter', 'Game: Raccoon Tycoon', 'Misc: LongPack Games', 'Theme: Anthropomorphic Animals']","['Auction/Bidding', 'Auction: Turn Order Until Pass', 'Commodity Speculation', 'Market', 'Set Collection']",,,,,2019-04-27,905,2021-04-17,1971,2019-04-27,,,,,,,,,186,2021-04-17,383,2019-06-22,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/254386
21523,Runebound: Second Edition,"['Darrell Hardy', 'Martin Wallace']","['Andy Brase', 'Jesper Ejsing', 'Louis Frank', 'John Goodenough', 'Kurt Miller', 'John Moriarty', 'Scott Nicely', 'Ben Prenevost', 'Hian Rodriguez', 'Kevin Senft', 'Kieran Yanner']",2005,2,6,12,240,120,240,"['Fantasy Flight Games', '(Unknown)', 'Arclight', 'Beacon Multimedia S.A.', 'Delta Vision Publishing', 'Galakta', 'Heidelberger Spieleverlag', 'Hobby World', 'Nexus Editrice', 'PS-Games', 'Ubik']","['Adventure', 'Exploration', 'Fantasy', 'Fighting']","['Series: Runebound (Fantasy Flight Games)', 'Setting: The Realms of Terrinoth']","['Area Movement', 'Card Drafting', 'Dice Rolling', 'Role Playing', 'Variable Player Powers']",,,,,2020-12-05,868,2020-12-05,908,2021-05-01,,,,,,,,,,,,,,,,,,,,,236,2020-12-05,243,2021-04-24,,,,,https://boardgamegeek.com/boardgame/21523
68264,No Retreat! The Russian Front,['Carl Paradis'],"['Rodger B. MacGowan', 'Mark Simonitch']",2011,2,2,14,360,360,360,"['Banana Games', 'GaGa Games', 'GMT Games']","['Wargame', 'World War II']","['Country: Soviet Union', 'Players: Games with expansions that add solo play', 'Players: Two Player Only Games', 'Series: No Retreat! (Carl Paradis)']","['Campaign / Battle Card Driven', 'Dice Rolling', 'Hexagon Grid', 'Ratio / Combat Results Table', 'Simulation']",,,,,2018-10-06,670,2018-10-06,912,2021-05-15,,,,,,,,,,,,,,,,,,,,,,,,,24,2019-02-09,35,2020-12-19,https://boardgamegeek.com/boardgame/68264
194880,Dream Home,['Klemens Kalicki'],['Bartłomiej Kordowski'],2016,2,4,7,30,30,30,"['Rebel Sp. z o.o.', 'ADC Blackfire Entertainment', 'Asmodee', 'Asterion Press', 'Chronicle Games (Board Game)', 'Galápagos Jogos', 'Gém Klub Kft.', 'GoKids 玩樂小子', 'Hobby World', 'Kaissa Chess & Games', 'Korea Boardgames Co., Ltd.', 'MESAboardgames', 'Pegasus Spiele', 'Rebel Studio']",['Card Game'],"['Misc: LongPack Games', 'Players: Games with expansions that add solo play', 'Theme: Construction']","['Card Drafting', 'Memory', 'Pattern Building', 'Set Collection', 'Variable Phase Order']",,,,,2018-10-06,788,2018-11-09,917,2021-04-24,,,,,,,,,177,2018-11-09,240,2021-02-13,,,,,,,,,,,,,,,,,https://boardgamegeek.com/boardgame/194880
229265,Wendake,['Danilo Sabia'],"[""Alan D'Amico"", 'Paolo Vallerga']",2017,1,4,14,120,60,120,"['Placentia Games', 'Post Scriptum', 'Enjoy Game', 'Rawstone', 'Renegade Game Studios']","['American Indian Wars', 'Economic', 'Farming', 'Fighting']","['Crowdfunding: Kickstarter', 'Players: Games with Solitaire Rules', 'Region: Great Lakes', 'Theme: Native Americans / First Peoples']","['Area Majority / Influence', 'Area Movement', 'Highest-Lowest Scoring', 'Set Collection', 'Variable Player Powers', 'Worker Placement']",,,,,2018-10-06,812,2019-10-12,984,2018-10-06,,,,,,,,,,,,,,,,,407,2019-12-28,473,2018-10-06,,,,,,,,,https://boardgamegeek.com/boardgame/229265
196526,Coffee Roaster,['Saashi'],"['Andrea Boekhoff', 'Takako Takarai']",2015,1,1,12,30,10,30,"['Saashi & Saashi', 'Angry Lion Games', 'Big Fun Games (Board Game)', 'dlp games', 'Homosapiens Lab', 'Stronghold Games']","['Deduction', 'Industry / Manufacturing']","['Food & Drink: Coffee', 'Players: Games with Solitaire Rules', 'Players: Solitaire Only Games']","['Deck, Bag, and Pool Building', 'Push Your Luck', 'Solo / Solitaire Game']",,,,,2018-10-06,911,2021-05-22,1719,2019-09-28,,,,,,,,,,,,,,,,,481,2021-05-22,784,2019-09-28,,,,,,,,,https://boardgamegeek.com/boardgame/196526
175324,Fog of Love,['Jacob Jaskov'],"['Cecilie Fossheim', 'Mike Højgaard', 'Lotte M. Klixbüll Jaskov', 'Jens Wiese']",2017,2,2,17,120,60,120,"['Hush Hush Projects', 'Pegasus Spiele']","['Bluffing', 'Card Game', 'Deduction']","['Contests: Fastaval Design Competition', 'Crowdfunding: Kickstarter', 'Game: Fog of Love', 'Players: Two Player Only Games', 'Theme: Love / Romance', 'Theme: Psychology', 'Theme: Queer / LGBTAIQ']","['Communication Limits', 'Hand Management', 'Role Playing', 'Semi-Cooperative Game', 'Simulation', 'Simultaneous Action Selection', 'Storytelling']",,,,,2018-10-06,686,2019-06-08,912,2021-05-22,,,,,,,,,,,,,,,,,,,,,145,2019-03-02,222,2021-05-22,,,,,https://boardgamegeek.com/boardgame/175324
